2022-04-27T06:59:42.577082542+00:00,"pattern not matched: ""2022-04-27T14:59:32.105999519+08:00 stderr F E0427 06:59:32.105974       1 cpu.go:150] failed to detect cstate: intel_idle driver is not in use: acpi_idle"""
2022-04-27T06:59:42.577118881+00:00,"pattern not matched: ""2022-04-27T14:59:32.112262260+08:00 stderr F W0427 06:59:32.112245       1 kernel.go:99] failed to detect the status of selinux, please check if the system supports selinux and make sure /sys on the host is mounted into the container: open /host-sys/fs/selinux/enforce: no such file or directory"""
2022-04-27T06:59:42.577132737+00:00,"pattern not matched: ""2022-04-27T14:59:32.136485384+08:00 stderr F I0427 06:59:32.136399       1 nfd-worker.go:480] feature discovery completed"""
2022-04-27T06:59:42.577147655+00:00,"pattern not matched: ""2022-04-27T14:59:32.136485384+08:00 stderr F I0427 06:59:32.136424       1 nfd-worker.go:550] sending labeling request to nfd-master"""
2022-04-27T06:59:42.577928398+00:00,"pattern not matched: ""2022-04-27T14:59:40.641962829+08:00 stdout F [2022-04-27T06:59:40,641][INFO ][o.o.s.l.p.RestSqlAction  ] [opensearch-cluster-master-2] [90538d60-f47a-40f7-a1a9-302795ce3e89] Incoming request /_plugins/_sql: ( SELECT * FROM table )"""
2022-04-27T06:59:42.577951141+00:00,"pattern not matched: ""2022-04-27T14:59:40.652138800+08:00 stdout F [2022-04-27T06:59:40,652][WARN ][stderr                   ] [opensearch-cluster-master-2] line 1:27 mismatched input '.04' expecting {<EOF>, ';'}"""
2022-04-27T06:59:42.577970468+00:00,"pattern not matched: ""2022-04-27T14:59:42.270878068+08:00 stdout F [2022-04-27T06:59:42,270][WARN ][o.o.s.l.e.f.DateFieldFormatter] [opensearch-cluster-master-2] Could not parse date string 2022-04-27T06:29:44.719819359+00:00 as date_optional_time"""
2022-04-27T06:59:42.578003159+00:00,"pattern not matched: ""2022-04-27T14:59:42.270878068+08:00 stdout F [2022-04-27T06:59:42,270][WARN ][o.o.s.l.e.f.DateFieldFormatter] [opensearch-cluster-master-2] Could not parse date value; returning original value"""
2022-04-27T06:59:42.578016434+00:00,"pattern not matched: ""2022-04-27T14:59:42.270878068+08:00 stdout F [2022-04-27T06:59:42,270][WARN ][o.o.s.l.e.f.DateFieldFormatter] [opensearch-cluster-master-2] Could not parse date string 2022-04-27T06:29:44.720421757+00:00 as date_optional_time"""
2022-04-27T06:59:42.578033136+00:00,"pattern not matched: ""2022-04-27T14:59:42.270878068+08:00 stdout F [2022-04-27T06:59:42,270][WARN ][o.o.s.l.e.f.DateFieldFormatter] [opensearch-cluster-master-2] Could not parse date value; returning original value"""
2022-04-27T06:59:42.578045760+00:00,"pattern not matched: ""2022-04-27T14:59:42.270878068+08:00 stdout F [2022-04-27T06:59:42,270][WARN ][o.o.s.l.e.f.DateFieldFormatter] [opensearch-cluster-master-2] Could not parse date string 2022-04-27T06:29:44.721098023+00:00 as date_optional_time"""
2022-04-27T06:59:42.578085625+00:00,"pattern not matched: ""2022-04-27T14:59:42.270878068+08:00 stdout F [2022-04-27T06:59:42,270][WARN ][o.o.s.l.e.f.DateFieldFormatter] [opensearch-cluster-master-2] Could not parse date value; returning original value"""
2022-04-27T06:59:42.578101365+00:00,"pattern not matched: ""2022-04-27T14:59:42.270878068+08:00 stdout F [2022-04-27T06:59:42,270][WARN ][o.o.s.l.e.f.DateFieldFormatter] [opensearch-cluster-master-2] Could not parse date string 2022-04-27T06:54:44.082281467+00:00 as date_optional_time"""
2022-04-27T06:59:42.578115982+00:00,"pattern not matched: ""2022-04-27T14:59:42.270878068+08:00 stdout F [2022-04-27T06:59:42,270][WARN ][o.o.s.l.e.f.DateFieldFormatter] [opensearch-cluster-master-2] Could not parse date value; returning original value"""
2022-04-27T06:59:42.578127694+00:00,"pattern not matched: ""2022-04-27T14:59:42.270878068+08:00 stdout F [2022-04-27T06:59:42,270][WARN ][o.o.s.l.e.f.DateFieldFormatter] [opensearch-cluster-master-2] Could not parse date string 2022-04-27T06:58:18.392170031+00:00 as date_optional_time"""
2022-04-27T06:59:42.578171076+00:00,"pattern not matched: ""2022-04-27T14:59:42.270878068+08:00 stdout F [2022-04-27T06:59:42,270][WARN ][o.o.s.l.e.f.DateFieldFormatter] [opensearch-cluster-master-2] Could not parse date value; returning original value"""
2022-04-27T06:59:42.578186225+00:00,"pattern not matched: ""2022-04-27T14:59:42.270941919+08:00 stdout F [2022-04-27T06:59:42,270][WARN ][o.o.s.l.e.f.DateFieldFormatter] [opensearch-cluster-master-2] Could not parse date string 2022-04-27T06:58:18.392195699+00:00 as date_optional_time"""
